"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"6029","MOB1","ProSer_vs_Ctrl",-0.236660097695856,0.07457754755117,-3.17334245314887,15,0.00629829876120702,0.0237204085029018,NA,0.171052631578947,0.171052631578947
"6030","MOB1","ArgSer_vs_Ctrl",-0.0825484259493929,0.07457754755117,-1.10688040382065,15,0.285781192610405,0.567337104520108,NA,0.18859649122807,0.18859649122807
"6031","MOB2","ProAla_vs_Ctrl",-0.0681391447506433,0.0613684250781517,-1.11032904402988,15,0.284339906639578,0.615822229045014,NA,0.136363636363636,0.136363636363636
"6032","MOB2","ProSer_vs_Ctrl",-0.144726765930059,0.0613684250781517,-2.35832621980688,15,0.0323500558379326,0.0826529038977823,NA,0.136363636363636,0.136363636363636
"6033","MOB2","ArgSer_vs_Ctrl",-0.0230370805310519,0.0613684250781517,-0.375389795350207,15,0.712625759261861,0.873618854706634,NA,0.121212121212121,0.121212121212121
"6034","MOD5","ProAla_vs_Ctrl",-0.0308094884139318,0.0857023020447866,-0.359494292205024,15,0.724236098540381,0.897458305786442,NA,0.142156862745098,0.142156862745098
"6035","MOD5","ProSer_vs_Ctrl",0.0812872022573714,0.0857023020447866,0.948483299957241,15,0.357915226369302,0.501519588788124,NA,0.132352941176471,0.132352941176471
"6036","MOD5","ArgSer_vs_Ctrl",0.161996043084623,0.0857023020447866,1.89021810639306,15,0.0782093770493386,0.28249921120882,NA,0.107843137254902,0.107843137254902
"6037","MOG1","ProAla_vs_Ctrl",-0.0144722558644806,0.0831538374221751,-0.17404194819061,15,0.864159630304413,0.954933537671488,NA,0,0
"6038","MOG1","ProSer_vs_Ctrl",-0.298120782547727,0.0831538374221751,-3.58517167444909,15,0.00270673501392249,0.0122230454839237,NA,0,0
"6039","MOG1","ArgSer_vs_Ctrl",0.0699417268221462,0.0831538374221751,0.841112436784481,15,0.413493173692598,0.68088638751404,NA,0,0
"6040","MON1","ProAla_vs_Ctrl",-0.128006512254203,0.12828020786187,-0.997866423727956,15,0.334170247900232,0.660309994668806,NA,0.308333333333333,0.308333333333333
"6041","MON1","ProSer_vs_Ctrl",-0.175530941289265,0.12828020786187,-1.36834001296813,15,0.191353365725152,0.318517295540385,NA,0.333333333333333,0.333333333333333
"6042","MON1","ArgSer_vs_Ctrl",-0.00416673754543472,0.12828020786187,-0.0324815309772603,15,0.974516316995327,0.988921155897925,NA,0.316666666666667,0.316666666666667
"6043","MON2","ProAla_vs_Ctrl",0.0285588141098524,0.0615486479146324,0.464003923359346,15,0.649307370673566,0.857740493024241,NA,0.119281045751634,0.119281045751634
"6044","MON2","ProSer_vs_Ctrl",0.113151250310437,0.0615486479146324,1.83840350916202,15,0.0858863677708492,0.175226013623276,NA,0.129084967320261,0.129084967320261
"6045","MON2","ArgSer_vs_Ctrl",-0.0381838886313848,0.0615486479146324,-0.620385498709015,15,0.54431517102388,0.775704384499188,NA,0.124183006535948,0.124183006535948
"6046","Monothiol","ProAla_vs_Ctrl",0.0819646821944483,0.0803358287176735,1.02027555454116,15,0.323772277201925,0.651223528998827,NA,0,0
"6047","Monothiol","ProSer_vs_Ctrl",-0.0802342453597949,0.0803358287176735,-0.998735516151385,15,0.333762604269495,0.476914118860907,NA,0,0
"6048","Monothiol","ArgSer_vs_Ctrl",-0.170781607776291,0.0803358287176735,-2.12584609510252,15,0.050532197979837,0.220076113157574,NA,0,0
"6049","MOT1","ProAla_vs_Ctrl",0.119689850405194,0.0488134166421899,2.45198674132032,15,0.0269360281833575,0.192762229002601,NA,0.204761904761905,0.204761904761905
"6050","MOT1","ProSer_vs_Ctrl",0.28822853047384,0.04881341664219,5.90469895984951,15,2.89142797893494e-05,0.000303214414057644,NA,0.202380952380952,0.202380952380952
"6051","MOT1","ArgSer_vs_Ctrl",0.120270000048554,0.0488134166421899,2.46387178611471,15,0.0263139479453747,0.146841782801553,NA,0.164285714285714,0.164285714285714
"6052","MOT2","ProAla_vs_Ctrl",0.0367251463011134,0.0374887748307298,0.979630475173853,15,0.34280537493058,0.666393300977995,NA,0.0869565217391305,0.0869565217391304
"6053","MOT2","ProSer_vs_Ctrl",0.0447666167274482,0.0374887748307298,1.19413389553485,15,0.250968285265998,0.391122634798628,NA,0.0905797101449275,0.0905797101449275
"6054","MOT2","ArgSer_vs_Ctrl",-0.0440314987792571,0.0374887748307298,-1.17452488052942,15,0.258494688197414,0.539500906922033,NA,0.101449275362319,0.101449275362319
"6055","MOT3","ProAla_vs_Ctrl",0.0424427438781786,0.100777913551482,0.42115124616563,15,0.679617140258945,0.877392575760265,NA,0.316666666666667,0.316666666666667
"6056","MOT3","ProSer_vs_Ctrl",0.17603413036899,0.100777913551482,1.74675307481003,15,0.10111798218058,0.198409878548921,NA,0.291666666666667,0.291666666666667
"6057","MOT3","ArgSer_vs_Ctrl",0.164333551990798,0.100777913551482,1.63065046893285,15,0.123777440488883,0.366825672660398,NA,0.266666666666667,0.266666666666667
"6058","MPA43","ProAla_vs_Ctrl",-0.138881522366158,0.0868068505821247,-1.59989126935053,15,0.130469209055599,0.428408732069304,NA,0.138888888888889,0.138888888888889
"6059","MPA43","ProSer_vs_Ctrl",-0.0842749332316923,0.0868068505821247,-0.970832747260689,15,0.34702707941434,0.490823514022304,NA,0.208333333333333,0.208333333333333
"6060","MPA43","ArgSer_vs_Ctrl",-0.116411018783578,0.0868068505821247,-1.34103492988086,15,0.199863792393019,0.470367379804308,NA,0.166666666666667,0.166666666666667
"6061","MPC1","ProAla_vs_Ctrl",0.57174159561203,0.270234929923133,2.11572055387014,15,0.0515071635887514,0.271102436924723,NA,0,0
"6062","MPC1","ProSer_vs_Ctrl",0.149257658121812,0.270234929923133,0.552325556745264,15,0.588861335492375,0.714170301256365,NA,0,0
"6063","MPC1","ArgSer_vs_Ctrl",0.519222557369896,0.270234929923133,1.92137469984945,15,0.0738948017135415,0.272793102200347,NA,0,0
"6064","MPC2;MPC3","ProAla_vs_Ctrl",0.219963037243255,0.316220270759514,0.695600685923572,0,NA,NA,NA,0.833333333333333,0
"6065","MPC2;MPC3","ProSer_vs_Ctrl",0.00658560870686915,0.387289154842774,0.0170043716032861,0,NA,NA,NA,0.833333333333333,0
"6066","MPC2;MPC3","ArgSer_vs_Ctrl",-Inf,NA,NA,NA,NA,0,"oneConditionMissing",0.916666666666667,0
"6067","MPD1","ProAla_vs_Ctrl",-0.0216433870928086,0.0554894128831056,-0.390045343215339,15,0.701985705234463,0.888265249768106,NA,0.0625,0.0625
"6068","MPD1","ProSer_vs_Ctrl",-0.0366684154039519,0.0554894128831056,-0.660818226374062,15,0.5187499485369,0.65209936258541,NA,0.0555555555555556,0.0555555555555556
"6069","MPD1","ArgSer_vs_Ctrl",-0.138247697241643,0.0554894128831056,-2.49142476120403,15,0.0249239417277685,0.141595582306612,NA,0.0486111111111112,0.0486111111111111
"6070","MPD2","ProAla_vs_Ctrl",-0.0152208728631488,0.0405164696199644,-0.375671251861706,15,0.712420828699446,0.892729892640734,NA,0.0378787878787878,0.0378787878787879
"6071","MPD2","ProSer_vs_Ctrl",0.010682712769731,0.0405164696199644,0.263663465004047,15,0.795626986103124,0.870698183302042,NA,0.0227272727272727,0.0227272727272727
"6072","MPD2","ArgSer_vs_Ctrl",0.060557398208843,0.0405164696199644,1.4946365953613,15,0.155747632629195,0.412849283347798,NA,0.0151515151515151,0.0151515151515152
"6073","MPE1","ProAla_vs_Ctrl",0.105973793116528,0.0688640519541584,1.53888407825716,15,0.144658699198842,0.446180788372622,NA,0.16025641025641,0.16025641025641
"6074","MPE1","ProSer_vs_Ctrl",0.127812440140597,0.0688640519541584,1.85601103207926,15,0.083205309954095,0.171087519683388,NA,0.128205128205128,0.128205128205128
"6075","MPE1","ArgSer_vs_Ctrl",0.103434652187521,0.0688640519541584,1.50201228728707,15,0.153851186806004,0.41012504399274,NA,0.141025641025641,0.141025641025641
"6076","MPH1","ProAla_vs_Ctrl",-0.0118657623263943,0.106314664237608,-0.111609836813056,15,0.912612572033253,0.974169508761617,NA,0.237179487179487,0.237179487179487
"6077","MPH1","ProSer_vs_Ctrl",-0.336175761899147,0.106314664237608,-3.16208271276492,15,0.0064450821132267,0.0241001129099182,NA,0.282051282051282,0.282051282051282
"6078","MPH1","ArgSer_vs_Ctrl",-0.00369544362062867,0.106314664237608,-0.0347594910554347,15,0.972729864965937,0.988921155897925,NA,0.301282051282051,0.301282051282051
"6079","MPM1","ProAla_vs_Ctrl",-0.0508760185215067,0.0585047757375657,-0.869604538776813,15,0.398218649290845,0.710287121806212,NA,0.0576923076923077,0.0576923076923077
"6080","MPM1","ProSer_vs_Ctrl",-0.0018357117350547,0.0585047757375657,-0.031377126258703,15,0.975382479252138,0.988368030833335,NA,0.0641025641025641,0.0641025641025641
"6081","MPM1","ArgSer_vs_Ctrl",0.0320223664543088,0.0585047757375657,0.54734619611143,15,0.592192164849401,0.802741337702038,NA,0.0448717948717948,0.0448717948717949
"6082","MPO1","ProAla_vs_Ctrl",0.908139110577345,0.511063227398257,1.77696038746622,7,0.118821692530056,0.408725822007106,NA,0.333333333333333,0
"6083","MPO1","ProSer_vs_Ctrl",1.05090883500624,0.511063227398257,2.05631862882456,7,0.0787921006526013,0.165179885819469,NA,0.333333333333333,0
"6084","MPO1","ArgSer_vs_Ctrl",0.102856925102877,0.511063227398257,0.201260665195,7,0.846218070880288,0.935451371537063,NA,0.333333333333333,0
"6085","MPP10","ProAla_vs_Ctrl",0.173116486915869,0.059732613590253,2.89819039400139,15,0.0110350991909987,0.113380234825163,NA,0.145238095238095,0.145238095238095
"6086","MPP10","ProSer_vs_Ctrl",0.247982517061416,0.059732613590253,4.1515430542266,15,0.000852453751305937,0.00487603545746996,NA,0.119047619047619,0.119047619047619
"6087","MPP10","ArgSer_vs_Ctrl",0.17778413933496,0.059732613590253,2.97633283811259,15,0.00941553546266749,0.0793763266415236,NA,0.116666666666667,0.116666666666667
"6088","MPP6","ProAla_vs_Ctrl",0.0981605351236681,0.219820413956583,0.446548768409907,15,0.661580208796066,0.865321607293712,NA,0.1875,0.1875
"6089","MPP6","ProSer_vs_Ctrl",0.317082669113769,0.219820413956583,1.44246234190241,15,0.169727210285425,0.292849252408381,NA,0.1875,0.1875
"6090","MPP6","ArgSer_vs_Ctrl",0.000195070260104981,0.219820413956583,0.00088740739130584,15,0.999303645904076,0.999879374947792,NA,0.166666666666667,0.166666666666667
"6091","MPS2","ProAla_vs_Ctrl",0.228029008467423,0.202453680762104,1.12632681020688,15,0.277724891207569,0.608824336195454,NA,0.361111111111111,0.361111111111111
"6092","MPS2","ProSer_vs_Ctrl",0.443871194006983,0.202453680762104,2.19245800983268,15,0.0445316335575194,0.107271454189859,NA,0.305555555555556,0.305555555555556
"6093","MPS2","ArgSer_vs_Ctrl",0.0816744243310434,0.202453680762104,0.403422768228235,15,0.69232942730589,0.863577858525608,NA,0.333333333333333,0.333333333333333
"6094","MPS3","ProAla_vs_Ctrl",-0.173710046619867,0.0915763832217284,-1.89688695391336,15,0.0772672965081904,0.334480576127833,NA,0.115079365079365,0.115079365079365
"6095","MPS3","ProSer_vs_Ctrl",-0.171417981958112,0.0915763832217284,-1.87185796083547,15,0.080856451493887,0.167793137466866,NA,0.154761904761905,0.154761904761905
"6096","MPS3","ArgSer_vs_Ctrl",-0.101429761363013,0.0915763832217284,-1.10759737166543,15,0.285481103763265,0.567337104520108,NA,0.138888888888889,0.138888888888889
"6097","MPT5","ProAla_vs_Ctrl",-0.186191036370708,0.113129172637295,-1.64582690768594,15,0.120585874957764,0.411346730761747,NA,0.191666666666667,0.191666666666667
"6098","MPT5","ProSer_vs_Ctrl",-0.275656918933642,0.113129172637295,-2.43665636818037,15,0.0277590966740098,0.0738000998336068,NA,0.208333333333333,0.208333333333333
"6099","MPT5","ArgSer_vs_Ctrl",-0.200390037162914,0.113129172637295,-1.77133830727629,15,0.096814613676995,0.319651208546095,NA,0.216666666666667,0.216666666666667
"6100","MRC1","ProAla_vs_Ctrl",0.0490960312338373,0.0758190871354671,0.647541840567359,15,0.527068530709859,0.805432166520724,NA,0.215909090909091,0.215909090909091
"6101","MRC1","ProSer_vs_Ctrl",-0.027654396263434,0.0758190871354671,-0.364741878440497,15,0.72039526418072,0.81603794330118,NA,0.208333333333333,0.208333333333333
"6102","MRC1","ArgSer_vs_Ctrl",-0.0232034945779631,0.0758190871354671,-0.306037641108829,15,0.763782516052639,0.898833118055211,NA,0.223484848484849,0.223484848484848
"6103","MRD1","ProAla_vs_Ctrl",0.0996757869296232,0.0487321166077746,2.04538185221615,15,0.0587721730694417,0.291834696344778,NA,0.142628205128205,0.142628205128205
"6104","MRD1","ProSer_vs_Ctrl",0.367980063946353,0.0487321166077745,7.55107903291126,15,1.74064363922533e-06,3.05356778197186e-05,NA,0.139423076923077,0.139423076923077
"6105","MRD1","ArgSer_vs_Ctrl",0.191838308883196,0.0487321166077746,3.93658889120755,15,0.00131907056230163,0.0202844694613224,NA,0.126602564102564,0.126602564102564
"6106","MRE11","ProAla_vs_Ctrl",-0.141447710818506,0.117176801790242,-1.20713066628762,15,0.246073438137895,0.573360837084147,NA,0.239583333333333,0.239583333333333
"6107","MRE11","ProSer_vs_Ctrl",-0.210042314323279,0.117176801790242,-1.7925247242989,15,0.0932364417009106,0.186354412700804,NA,0.291666666666667,0.291666666666667
"6108","MRE11","ArgSer_vs_Ctrl",-0.0250468934448946,0.117176801790242,-0.213753004538655,15,0.83361799309162,0.931344269751967,NA,0.291666666666667,0.291666666666667
"6109","MRF1","ProAla_vs_Ctrl",0.149600341119241,0.303923104725649,0.492230892594643,15,0.629682290522344,0.850459391134572,NA,0.486111111111111,0.486111111111111
"6110","MRF1","ProSer_vs_Ctrl",-0.145344285462405,0.303923104725649,-0.47822716734092,15,0.639383736362875,0.754879122315839,NA,0.486111111111111,0.486111111111111
"6111","MRF1","ArgSer_vs_Ctrl",-0.360564394818878,0.303923104725649,-1.18636717384273,15,0.253928951413755,0.533975450694628,NA,0.527777777777778,0.527777777777778
"6112","MRH1","ProAla_vs_Ctrl",-0.117838812973948,0.0815784403916857,-1.44448474876651,15,0.169166591743918,0.482124180480552,NA,0.0909090909090909,0.0909090909090909
"6113","MRH1","ProSer_vs_Ctrl",-0.0964554965229212,0.0815784403916857,-1.1823650471841,15,0.255464984544349,0.39525877444747,NA,0.0833333333333334,0.0833333333333333
"6114","MRH1","ArgSer_vs_Ctrl",-0.11199142519699,0.0815784403916857,-1.37280664669834,15,0.189989558321722,0.458558642554627,NA,0.0454545454545454,0.0454545454545455
"6115","MRH4","ProAla_vs_Ctrl",0.00469372213004249,0.0687820698066197,0.0682404897561073,15,0.946495550246663,0.984356046339507,NA,0.263157894736842,0.263157894736842
"6116","MRH4","ProSer_vs_Ctrl",-0.0741951972239576,0.0687820698066197,-1.07869968776102,15,0.297762936613859,0.439656851652315,NA,0.254385964912281,0.254385964912281
"6117","MRH4","ArgSer_vs_Ctrl",0.0118566964633449,0.0687820698066197,0.172380629089528,15,0.86544260441091,0.943592271460486,NA,0.267543859649123,0.267543859649123
"6118","MRI1","ProAla_vs_Ctrl",-0.00375517332589936,0.0385825324916358,-0.0973283266647526,15,0.923754245611162,0.976443449414269,NA,0.116666666666667,0.116666666666667
"6119","MRI1","ProSer_vs_Ctrl",0.0216219013471459,0.0385825324916358,0.560406483214477,15,0.583476161414929,0.710194481742855,NA,0.1,0.1
"6120","MRI1","ArgSer_vs_Ctrl",0.00535904408763107,0.0385825324916358,0.138898194119135,15,0.891378244453996,0.956215045327469,NA,0.0600000000000001,0.06
"6121","MRL1","ProAla_vs_Ctrl",-0.380327776680417,0.139458027012973,-2.72718455026643,15,0.0155848580306008,0.140471136215399,NA,0.138888888888889,0.138888888888889
"6122","MRL1","ProSer_vs_Ctrl",-0.182528555321113,0.139458027012973,-1.30884223182172,15,0.210285986490352,0.342895497666887,NA,0.166666666666667,0.166666666666667
"6123","MRL1","ArgSer_vs_Ctrl",-0.578133058806633,0.139458027012973,-4.14557032814507,15,0.000862820209872384,0.015313436882735,NA,0.138888888888889,0.138888888888889
"6124","MRM1","ProAla_vs_Ctrl",-0.117253914073148,0.109683704991603,-1.06901853909954,15,0.30196344401071,0.632665266330564,NA,0.122222222222222,0.122222222222222
"6125","MRM1","ProSer_vs_Ctrl",-0.0635630952326499,0.109683704991603,-0.579512656301279,15,0.570845214111348,0.699148342951325,NA,0.177777777777778,0.177777777777778
"6126","MRM1","ArgSer_vs_Ctrl",-0.00388573161564898,0.109683704991603,-0.0354266991249652,15,0.972206646339403,0.988921155897925,NA,0.122222222222222,0.122222222222222
"6127","MRM2","ProAla_vs_Ctrl",-0.287051271989517,0.236956091725632,-1.21141123614534,14,0.245789551846199,0.572982464906907,NA,0.166666666666667,0.166666666666667
"6128","MRM2","ProSer_vs_Ctrl",0.0668260149662373,0.248521645629661,0.268894143191934,14,0.791933212635123,0.868494731681419,NA,0.25,0.25
"6129","MRM2","ArgSer_vs_Ctrl",-0.376969899375044,0.236956091725632,-1.59088503118768,14,0.133956600689857,0.38188956030001,NA,0.208333333333333,0.125
"6130","MRN1","ProAla_vs_Ctrl",-0.0213247512415507,0.041708929035586,-0.511275444722074,15,0.616601189332304,0.844878953244615,NA,0.226666666666667,0.226666666666667
"6131","MRN1","ProSer_vs_Ctrl",0.0718415176929407,0.041708929035586,1.72244934967392,15,0.105536157572496,0.205455910719723,NA,0.216666666666667,0.216666666666667
"6132","MRN1","ArgSer_vs_Ctrl",-0.0397715906391814,0.041708929035586,-0.953550991569416,15,0.355425785846923,0.633887022143123,NA,0.17,0.17
"6133","MRP1","ProAla_vs_Ctrl",0.035593464651176,0.0362155455773229,0.982822820525549,15,0.341282468282086,0.664803023716777,NA,0.100877192982456,0.100877192982456
"6134","MRP1","ProSer_vs_Ctrl",-0.099330155269764,0.0362155455773229,-2.74274910639374,15,0.0151048899606498,0.0463760414601865,NA,0.109649122807018,0.109649122807018
"6135","MRP1","ArgSer_vs_Ctrl",0.0333504925107443,0.0362155455773229,0.920888860821896,15,0.371682466156684,0.648932293907435,NA,0.105263157894737,0.105263157894737
"6136","MRP10","ProAla_vs_Ctrl",0.268982896931339,0.14938266553818,1.80062991888835,15,0.0918987689836277,0.361604202843447,NA,0.0277777777777778,0.0277777777777778
"6137","MRP10","ProSer_vs_Ctrl",0.142902569691148,0.14938266553818,0.956620831314755,15,0.353923635210382,0.497517317413701,NA,0.0277777777777778,0.0277777777777778
"6138","MRP10","ArgSer_vs_Ctrl",0.254158980212033,0.14938266553818,1.70139540151045,15,0.109499037739339,0.340319260808044,NA,0,0
"6139","MRP13","ProAla_vs_Ctrl",-0.0391549709309563,0.0707161580016079,-0.553691999642656,15,0.587948954621708,0.832358811260714,NA,0.19047619047619,0.19047619047619
"6140","MRP13","ProSer_vs_Ctrl",0.113336184921986,0.0707161580016079,1.60269149406292,15,0.129847458232737,0.242098046384941,NA,0.208333333333333,0.208333333333333
"6141","MRP13","ArgSer_vs_Ctrl",0.0591337928809282,0.0707161580016079,0.836213314637139,15,0.416157673696917,0.683137643291574,NA,0.166666666666667,0.166666666666667
"6142","MRP17","ProAla_vs_Ctrl",0.317339459421765,0.111784576218818,2.83884834702573,15,0.0124440012959526,0.122517557644493,NA,0,0
"6143","MRP17","ProSer_vs_Ctrl",0.312208324986292,0.111784576218818,2.79294635760074,15,0.0136526071674403,0.0429637001869909,NA,0,0
"6144","MRP17","ArgSer_vs_Ctrl",0.401679975651533,0.111784576218818,3.59333987960239,15,0.00266176912151206,0.032724510475673,NA,0,0
"6145","MRP2","ProAla_vs_Ctrl",0.307467141160875,0.153254272093939,2.00625494454347,15,0.0632082152093909,0.302322457330109,NA,0.0277777777777778,0.0277777777777778
"6146","MRP2","ProSer_vs_Ctrl",0.418934806120409,0.153254272093939,2.73359300459578,15,0.0153854764016659,0.0469985399440655,NA,0,0
"6147","MRP2","ArgSer_vs_Ctrl",0.201570834468744,0.153254272093939,1.31527057428578,15,0.208170858572728,0.481044847440943,NA,0,0
"6148","MRP20","ProAla_vs_Ctrl",0.119833597373085,0.079387035590519,1.50948573002765,15,0.151949374087654,0.45593646425547,NA,0.174242424242424,0.174242424242424
"6149","MRP20","ProSer_vs_Ctrl",0.159950688132052,0.0793870355905191,2.01482127330063,15,0.0622116939924888,0.137635716807574,NA,0.181818181818182,0.181818181818182
"6150","MRP20","ArgSer_vs_Ctrl",0.0822910238810716,0.0793870355905191,1.03658013262432,15,0.316354243749365,0.599006622447445,NA,0.174242424242424,0.174242424242424
"6151","MRP21","ProAla_vs_Ctrl",0.34600761378946,0.154608474722085,2.23796020503677,15,0.0408205553421497,0.240228309979901,NA,0.266666666666667,0.266666666666667
"6152","MRP21","ProSer_vs_Ctrl",-0.0927834313559567,0.154608474722085,-0.60011866440529,15,0.55738541363944,0.687660592670463,NA,0.2,0.2
"6153","MRP21","ArgSer_vs_Ctrl",0.305492640796132,0.154608474722085,1.97591135508753,15,0.0668559893466194,0.260449650631958,NA,0.25,0.25
"6154","MRP35","ProAla_vs_Ctrl",0.106455004870189,0.216272443382184,0.492226393734629,12,0.63144113535592,0.850459391134572,NA,0.0833333333333334,0
"6155","MRP35","ProSer_vs_Ctrl",0.124337096768787,0.216272443382184,0.574909566953314,12,0.575972936121266,0.703974057995394,NA,0.0833333333333334,0
"6156","MRP35","ArgSer_vs_Ctrl",0.175581357303919,0.205222369066022,0.855566369801688,12,0.408996016453098,0.676311801637504,NA,0.0833333333333334,0
"6157","MRP4","ProAla_vs_Ctrl",0.0232649787105714,0.0507012812179643,0.458863723986688,15,0.652910799051852,0.859131509020238,NA,0.0833333333333334,0.0833333333333333
"6158","MRP4","ProSer_vs_Ctrl",0.0224783028257747,0.0507012812179643,0.443347826441322,15,0.663841873182874,0.771973829361751,NA,0.0925925925925926,0.0925925925925926
"6159","MRP4","ArgSer_vs_Ctrl",0.0449828489379437,0.0507012812179643,0.887213258863478,15,0.388968306611059,0.661082557010879,NA,0.0740740740740741,0.0740740740740741
"6160","MRP49","ProAla_vs_Ctrl",-0.0438512704848577,0.108507531228625,-0.404131123326945,15,0.691819628334616,0.883630090823647,NA,0.216666666666667,0.216666666666667
"6161","MRP49","ProSer_vs_Ctrl",0.109556952066941,0.108507531228625,1.00967141014484,15,0.328663392483866,0.471273943826,NA,0.216666666666667,0.216666666666667
"6162","MRP49","ArgSer_vs_Ctrl",0.169402357257871,0.108507531228625,1.56120368180657,15,0.139322700524119,0.389888837684865,NA,0.116666666666667,0.116666666666667
"6163","MRP51","ProAla_vs_Ctrl",0.236179874828977,0.0985247121215996,2.39716381548502,15,0.0299906942949102,0.202340649921025,NA,0.2625,0.2625
"6164","MRP51","ProSer_vs_Ctrl",0.427679557563143,0.0985247121215996,4.34083539402073,15,0.00058202231193194,0.00355772446892076,NA,0.2375,0.2375
"6165","MRP51","ArgSer_vs_Ctrl",0.0663121136232357,0.0985247121215997,0.673050569702685,15,0.511152165442925,0.755525789936145,NA,0.216666666666667,0.216666666666667
"6166","MRP7","ProAla_vs_Ctrl",-0.0924131037711978,0.0583765383507452,-1.58305213673257,15,0.134261989799701,0.434245590740863,NA,0.18452380952381,0.18452380952381
"6167","MRP7","ProSer_vs_Ctrl",-0.110539005937426,0.0583765383507452,-1.89355191418291,15,0.0777371436183301,0.163622471335816,NA,0.202380952380952,0.202380952380952
"6168","MRP7","ArgSer_vs_Ctrl",0.00741025238540279,0.0583765383507452,0.126938879809549,15,0.900674776443829,0.960145899942799,NA,0.19047619047619,0.19047619047619
"6169","MRP8","ProAla_vs_Ctrl",0.130551045387586,0.0361305319038989,3.61331645309928,15,0.00255493413906294,0.0428792505331701,NA,0.0789473684210527,0.0789473684210526
"6170","MRP8","ProSer_vs_Ctrl",0.0685889715658258,0.0361305319038989,1.89836595121989,15,0.0770597492798932,0.162559211824683,NA,0.0657894736842105,0.0657894736842105
"6171","MRP8","ArgSer_vs_Ctrl",0.0903657381682261,0.0361305319038989,2.50109072317517,15,0.0244531003467952,0.140441711359148,NA,0.0745614035087719,0.0745614035087719
"6172","MRPL1","ProAla_vs_Ctrl",-0.0475154896166761,0.0549960881414323,-0.86397944331025,15,0.401204235123727,0.712916041011115,NA,0.09375,0.09375
"6173","MRPL1","ProSer_vs_Ctrl",-0.0697360952586716,0.0549960881414323,-1.26801919218932,15,0.224120196653081,0.359811141206965,NA,0.0885416666666666,0.0885416666666667
"6174","MRPL1","ArgSer_vs_Ctrl",0.15933118368992,0.0549960881414323,2.89713667052411,15,0.0110587019974207,0.0878924783330352,NA,0.0572916666666666,0.0572916666666667
"6175","MRPL10","ProAla_vs_Ctrl",0.0166746068315244,0.0680363922014755,0.245083642620938,15,0.809712976904043,0.930946649791445,NA,0.0916666666666667,0.0916666666666667
"6176","MRPL10","ProSer_vs_Ctrl",-0.0693039346463659,0.0680363922014755,-1.01863035948668,15,0.324527673303531,0.467474386544372,NA,0.0916666666666667,0.0916666666666667
"6177","MRPL10","ArgSer_vs_Ctrl",0.0668892636248823,0.0680363922014755,0.983139485509517,15,0.341131664079761,0.622932905990312,NA,0.0666666666666667,0.0666666666666667
"6178","MRPL11","ProAla_vs_Ctrl",0.0992108547739482,0.0765163899023961,1.29659612666647,15,0.214362733052509,0.538017375772024,NA,0.12962962962963,0.12962962962963
"6179","MRPL11","ProSer_vs_Ctrl",0.21827758907493,0.0765163899023961,2.85269063730481,15,0.0121004416481938,0.0391377547209229,NA,0.12962962962963,0.12962962962963
"6180","MRPL11","ArgSer_vs_Ctrl",0.193585593027995,0.0765163899023961,2.52998858512446,15,0.0230955345109536,0.135783335524548,NA,0.0925925925925926,0.0925925925925926
"6181","MRPL13","ProAla_vs_Ctrl",0.0164148431494766,0.0498713805132654,0.329143548474869,15,0.746598014981425,0.906061821578076,NA,0.151515151515151,0.151515151515152
"6182","MRPL13","ProSer_vs_Ctrl",-0.270361341089966,0.0498713805132654,-5.42117218948957,15,7.08022625337534e-05,0.000640153711396211,NA,0.174242424242424,0.174242424242424
"6183","MRPL13","ArgSer_vs_Ctrl",0.00565232740787759,0.0498713805132654,0.113338097917183,15,0.911265510122086,0.96567552711254,NA,0.189393939393939,0.189393939393939
"6184","MRPL15","ProAla_vs_Ctrl",0.0955433439364413,0.0893776660574737,1.06898454782879,15,0.301978268556001,0.632665266330564,NA,0.175925925925926,0.175925925925926
"6185","MRPL15","ProSer_vs_Ctrl",0.25559592537454,0.0893776660574737,2.85972924388271,15,0.0119293107039873,0.0387169306823356,NA,0.203703703703704,0.203703703703704
"6186","MRPL15","ArgSer_vs_Ctrl",0.206235218680448,0.0893776660574737,2.30745809079227,15,0.0357056490108267,0.180410832991935,NA,0.138888888888889,0.138888888888889
"6187","MRPL16","ProAla_vs_Ctrl",-0.142771246955076,0.137079886984015,-1.04151856334492,15,0.314131858899687,0.643791254638153,NA,0.375,0.375
"6188","MRPL16","ProSer_vs_Ctrl",0.276745706725739,0.137079886984015,2.01886442143047,15,0.0617463444540287,0.137120470342852,NA,0.430555555555556,0.430555555555556
"6189","MRPL16","ArgSer_vs_Ctrl",0.103716844433007,0.137079886984015,0.756616063194604,15,0.460999300413099,0.716620907886152,NA,0.388888888888889,0.388888888888889
"6190","MRPL17","ProAla_vs_Ctrl",0.0719807992581328,0.0606522716269068,1.1867782908596,15,0.25377156506408,0.583434756813224,NA,0.122222222222222,0.122222222222222
"6191","MRPL17","ProSer_vs_Ctrl",-0.00357865860078732,0.0606522716269068,-0.0590028782895535,15,0.953728705477463,0.973954936409467,NA,0.111111111111111,0.111111111111111
